250

15.0317,0.0484921,5.45148,0.0236372,14.9608,0.0574376,5.44797,0.020796
15.0371,0.0476781,5.44917,0.0232096,14.9511,0.0569554,5.45269,0.0208591
15.038,0.0466151,5.44862,0.0226946,14.9573,0.0560201,5.45556,0.0205909
15.0267,0.0469681,5.45318,0.0226584,14.9537,0.0549051,5.46331,0.0215789
15.029,0.0460161,5.45604,0.022355,14.9468,0.054164,5.46591,0.0212735
15.0282,0.0450544,5.46523,0.0237357,14.9481,0.0530396,5.46214,0.0211637
15.0283,0.0441255,5.46948,0.0236313,14.9435,0.0521462,5.46479,0.0208956
15.0322,0.0434091,5.46884,0.0231626,14.9459,0.0511468,5.45951,0.0211415
15.0308,0.0425702,5.47269,0.0230284,14.9436,0.0501881,5.46168,0.0208357
15.0287,0.0418008,5.4737,0.0226036,14.9457,0.0492618,5.45881,0.0206318
15.0292,0.041008,5.472,0.0222381,14.9473,0.0483481,5.45867,0.0202392
15.0257,0.0403896,5.46965,0.0219485,14.9454,0.0474842,5.45768,0.0198857
15.0193,0.0401722,5.47323,0.0218403,14.9451,0.0466134,5.46481,0.0207819
15.0249,0.0398544,5.4725,0.021459,14.9468,0.0458029,5.47017,0.0210985
15.0285,0.0393132,5.47335,0.0210964,14.946,0.0449984,5.46411,0.0215924
15.0286,0.0386295,5.47245,0.0207491,14.9412,0.0444765,5.46224,0.0212993
15.0124,0.0412821,5.47723,0.0209468,14.9422,0.0437282,5.45859,0.0212501
15.0142,0.0406297,5.47268,0.0210916,14.9367,0.0433423,5.45805,0.0209
15.0227,0.040839,5.46711,0.0214786,14.941,0.0428344,5.45514,0.0207585
15.0242,0.040204,5.4641,0.0213422,14.9429,0.0421816,5.45029,0.0209893
15.0219,0.0396299,5.46336,0.0210137,14.9496,0.0420456,5.44906,0.0206904
15.0216,0.039007,5.46353,0.0206835,14.9562,0.0419061,5.44404,0.0209736
15.0213,0.0384031,5.46636,0.0205581,14.9594,0.0413811,5.44819,0.0210619
15.0098,0.0395219,5.46738,0.0202699,14.9602,0.0407574,5.448,0.0207413
15.0063,0.0390868,5.46765,0.0199669,14.9665,0.0406382,5.44938,0.020476
15.0054,0.038519,5.46641,0.0197103,14.9668,0.0400368,5.44943,0.0201727
15.0045,0.0379659,5.46693,0.0194294,14.9764,0.0406195,5.44894,0.0198842
15.0066,0.0374788,5.46532,0.0192172,14.9787,0.040097,5.45144,0.0197567
15.006,0.0369516,5.46674,0.0189975,14.9846,0.0399636,5.44971,0.0195531
15.005,0.0364501,5.46654,0.0187329,14.9865,0.0394532,5.45076,0.0193083
15.0108,0.0364189,5.46121,0.0192279,14.9801,0.039438,5.45378,0.0192786
15.0094,0.0359516,5.46083,0.0189702,14.9799,0.0389017,5.45373,0.0190163
15.006,0.0356337,5.45962,0.0187544,14.9763,0.0385558,5.45418,0.0187663
15.01,0.0353886,5.45685,0.0187119,14.973,0.0381883,5.45548,0.0185635
15.0099,0.034926,5.45634,0.0184743,14.9695,0.0378502,5.45716,0.018398
15.0068,0.0346202,5.45327,0.0184919,14.9674,0.0374193,5.46047,0.0184585
15.0032,0.0343687,5.45385,0.0182656,14.9686,0.0369625,5.46374,0.0185143
15.0077,0.0342421,5.45335,0.0180428,14.9649,0.0366799,5.46393,0.0182825
15.0057,0.0338796,5.45073,0.0180098,14.9586,0.0367713,5.4645,0.0180644
14.9999,0.0339554,5.45257,0.0178835,14.9589,0.0363215,5.46618,0.0179215
14.9976,0.0336229,5.45376,0.0177069,14.9574,0.035913,5.46886,0.0179063
14.9984,0.033229,5.45435,0.0175047,14.9612,0.0356807,5.46614,0.017901
15.0038,0.0332805,5.45354,0.0173165,14.9639,0.0353594,5.46512,0.0177184
15.0031,0.0328976,5.45269,0.017135,14.9573,0.0355534,5.46508,0.0175112
15.0059,0.0326302,5.45206,0.0169486,14.9525,0.0354671,5.46543,0.0173124
15.0006,0.0326875,5.45254,0.0167616,14.9535,0.0350745,5.46564,0.0171158
14.997,0.0325122,5.45654,0.017048,14.9511,0.034757,5.46588,0.0169241
15.0001,0.0322991,5.45801,0.0169217,14.9544,0.0345269,5.46375,0.0168696
14.9977,0.0320368,5.45971,0.0168207,14.9559,0.0341791,5.4638,0.0166833
14.9941,0.0318898,5.45916,0.0166459,14.9594,0.033977,5.46228,0.0165716
14.9982,0.0318108,5.459,0.0164668,14.9565,0.033731,5.4627,0.016398
15.0015,0.0316459,5.45768,0.0163437,14.9622,0.0338623,5.46255,0.0162233
15.0029,0.0313402,5.45866,0.0162005,14.9634,0.0335244,5.46226,0.0160541
15.0051,0.0310947,5.46022,0.016107,14.9649,0.0332051,5.46223,0.015886
14.9996,0.0312563,5.46133,0.0159781,14.9646,0.0328617,5.46197,0.0157235
14.9971,0.0310444,5.46266,0.0158703,14.9615,0.0326795,5.46298,0.0155943
14.9938,0.0309058,5.46419,0.0157832,14.9609,0.0323532,5.46278,0.0154372
14.9895,0.0308857,5.46805,0.016095,14.9572,0.0322411,5.46184,0.0153111
14.9909,0.0306097,5.46799,0.0159349,14.9534,0.0321407,5.46105,0.0151793
14.986,0.0307025,5.46999,0.0159034,14.9546,0.0318475,5.4602,0.0150538
14.9914,0.0308837,5.46795,0.0158798,14.9564,0.0315861,5.45976,0.0149135
14.9905,0.0305994,5.46622,0.0158216,14.9544,0.0313426,5.46048,0.0147872
14.9859,0.0306587,5.46631,0.0156705,14.9604,0.0316015,5.46061,0.0146462
14.9866,0.0303764,5.46469,0.0156064,14.9611,0.0313099,5.46125,0.0145215
14.9872,0.0300974,5.46318,0.0155337,14.9626,0.0310545,5.46139,0.0143858
14.987,0.0298179,5.4641,0.0154171,14.9613,0.0307944,5.46181,0.0142584
14.9902,0.0297085,5.46236,0.0153747,14.9584,0.0306462,5.46284,0.0141644
14.9929,0.0295646,5.46287,0.015243,14.9621,0.0305859,5.46218,0.0140506
14.9999,0.0301168,5.46096,0.0152259,14.9579,0.0305912,5.46104,0.0139701
14.9962,0.0300698,5.46176,0.0151108,14.9608,0.0304531,5.45954,0.0139257
14.9944,0.0298595,5.46173,0.0149765,14.962,0.0302048,5.45988,0.013806
14.9954,0.0296147,5.46364,0.014968,14.9636,0.0299814,5.45899,0.0137134
14.9961,0.0293638,5.46308,0.0148481,14.9658,0.029804,5.45834,0.0136092
14.9905,0.0296423,5.4646,0.0147986,14.9702,0.0298771,5.45859,0.0134937
14.9951,0.0297495,5.46261,0.0148058,14.9746,0.0299377,5.45837,0.0133796
14.9944,0.029505,5.46229,0.0146834,14.9759,0.0297127,5.45975,0.0133371
14.9961,0.029306,5.46066,0.0146505,14.9763,0.0294651,5.46221,0.0134516
14.9966,0.0290644,5.46021,0.0145349,14.9712,0.0296655,5.46182,0.013345
14.9979,0.0288527,5.4585,0.0145152,14.9695,0.0294695,5.46274,0.0132667
14.9974,0.0286198,5.45902,0.0144054,14.9726,0.0293871,5.46042,0.0133606
14.9953,0.0284629,5.45828,0.0143071,14.9749,0.0292408,5.46023,0.0132529
14.9939,0.028267,5.45638,0.0143179,14.9719,0.0291587,5.4614,0.0131968
14.9906,0.0282331,5.45842,0.014348,14.9671,0.0293152,5.46187,0.0130996
14.9892,0.0280434,5.45753,0.0142611,14.9691,0.0291455,5.4611,0.0130183
14.9873,0.0278862,5.457,0.0141582,14.9703,0.0289402,5.46209,0.0129538
14.9888,0.0277071,5.45819,0.0140969,14.9711,0.028725,5.46273,0.0128681
14.9911,0.0275876,5.45621,0.0141261,14.9705,0.0285065,5.46345,0.0127881
14.9879,0.0275516,5.45707,0.0140432,14.9705,0.0282864,5.46495,0.0127779
14.9933,0.027864,5.45615,0.0139662,14.9699,0.0280752,5.4659,0.0127154
14.9873,0.0282994,5.45722,0.0139018,14.9693,0.0278678,5.46482,0.0126651
14.9898,0.0281973,5.45753,0.0138003,14.9704,0.0276774,5.46489,0.0125697
14.9904,0.0279926,5.4576,0.013697,14.9712,0.0274821,5.46353,0.0125489
14.9895,0.0277991,5.45562,0.0137376,14.9684,0.0274256,5.46538,0.012592
14.9852,0.0279262,5.45617,0.0136472,14.9682,0.0272235,5.46491,0.0125077
14.9844,0.027734,5.45649,0.0135509,14.9689,0.0270323,5.46539,0.0124254
14.982,0.0276332,5.45736,0.0134807,14.9682,0.0268439,5.46534,0.0123351
14.9845,0.0275419,5.45664,0.0134027,14.9665,0.0267083,5.46643,0.0122945
14.9835,0.0273626,5.45743,0.0133301,14.9638,0.0266546,5.46675,0.0122104
14.986,0.0272834,5.45766,0.0132373,14.9652,0.0265061,5.46542,0.0121961
14.9873,0.0271218,5.4562,0.0132245,14.9669,0.0263721,5.46444,0.0121494
14.9833,0.0272182,5.45692,0.0131512,14.9672,0.0261887,5.46493,0.0120741
14.9866,0.0272305,5.45704,0.0130601,14.9645,0.026145,5.46601,0.0120389
14.9869,0.0270434,5.45792,0.0129994,14.9642,0.0259664,5.46586,0.0119566
14.9881,0.0268837,5.4569,0.0129505,14.9641,0.0257882,5.46689,0.0119188
14.9893,0.0267279,5.45573,0.0129146,14.9615,0.0257402,5.46657,0.0118419
14.994,0.0269541,5.455,0.012848,14.958,0.0258101,5.46603,0.011774
14.9923,0.0268243,5.4552,0.012763,14.9581,0.025637,5.46673,0.0117162
14.9929,0.0266518,5.45425,0.0127126,14.9559,0.0255683,5.4681,0.0117175
14.9907,0.0265659,5.45417,0.0126285,14.9572,0.0254357,5.46702,0.0116897
14.9896,0.0264132,5.45322,0.0125806,14.9579,0.0252775,5.46741,0.0116192
14.9889,0.0262501,5.45118,0.0126638,14.9607,0.0252608,5.46772,0.0115472
14.9866,0.0261812,5.45165,0.0125903,14.9593,0.0251356,5.46748,0.0114744
14.989,0.0261201,5.4503,0.0125816,14.9594,0.0249734,5.46714,0.0114052
14.9883,0.0259608,5.45027,0.0125007,14.9619,0.0249372,5.46677,0.0113382
14.9888,0.0258002,5.45034,0.012421,14.9623,0.0247816,5.46715,0.0112722
14.9906,0.0256986,5.45072,0.012348,14.9652,0.0247954,5.46771,0.0112149
14.9896,0.0255568,5.44992,0.0122961,14.9645,0.0246505,5.46802,0.0111485
14.988,0.0254451,5.44916,0.0122425,14.9622,0.0245997,5.46954,0.0111818
14.9878,0.025288,5.44807,0.0122155,14.9646,0.0245624,5.46902,0.0111242
14.9866,0.0251595,5.4499,0.0122778,14.9652,0.0244175,5.46933,0.0110597
14.9884,0.0250712,5.45045,0.0122147,14.9638,0.0243056,5.46941,0.0109919
14.9897,0.0249525,5.45076,0.0121438,14.9601,0.0244501,5.46993,0.010937
14.9921,0.0249158,5.45155,0.012096,14.9586,0.0243444,5.46861,0.0109506
14.9923,0.0247664,5.45132,0.0120252,14.9583,0.0241994,5.46879,0.010886
14.991,0.0246527,5.45133,0.011953,14.9609,0.0241943,5.46846,0.0108257
14.9938,0.0246613,5.45041,0.0119175,14.9627,0.0241135,5.4683,0.0107622
14.9949,0.0245403,5.45058,0.011848,14.9627,0.0239704,5.46726,0.0107488
14.9938,0.0244199,5.45114,0.0117914,14.9613,0.0238676,5.46718,0.0106857
14.9924,0.0243194,5.45098,0.0117235,14.96,0.0237615,5.46716,0.0106231
14.9968,0.0245757,5.45026,0.0116772,14.9615,0.0236691,5.46616,0.0106084
14.9997,0.0246068,5.44918,0.0116596,14.963,0.023579,5.46396,0.0107742
14.9988,0.0244806,5.44943,0.0115951,14.9606,0.0235709,5.4651,0.0107719
14.9997,0.0243555,5.44834,0.0115801,14.9611,0.0234429,5.46435,0.0107361
14.9992,0.0242222,5.44918,0.0115444,14.9599,0.0233408,5.46454,0.0106766
14.9982,0.0241041,5.4501,0.0115161,14.9636,0.0235044,5.46568,0.0106768
14.9998,0.0240246,5.44825,0.0116005,14.964,0.0233745,5.46477,0.0106548
14.9999,0.0238901,5.44639,0.0116846,14.9648,0.0232582,5.46607,0.0106736
15.0011,0.0237855,5.4475,0.0116731,14.9653,0.0231341,5.4663,0.0106167
14.999,0.0237474,5.44684,0.0116275,14.9685,0.0232295,5.46544,0.0105934
14.9996,0.023625,5.44497,0.0117142,14.9683,0.023103,5.46439,0.0105865
14.9957,0.023817,5.44505,0.0116503,14.9684,0.0229772,5.46508,0.0105508
14.9943,0.0237256,5.44573,0.0116071,14.97,0.0229021,5.46428,0.0105236
14.9943,0.023597,5.4459,0.0115453,14.9694,0.0227836,5.46416,0.0104672
14.9934,0.0234894,5.44628,0.0114893,14.9731,0.0229533,5.46296,0.0104792
14.9927,0.0233732,5.4469,0.0114447,14.9741,0.0228522,5.46275,0.0104252
14.9911,0.0233013,5.4468,0.0113842,14.9737,0.0227338,5.46266,0.0103701
14.9913,0.0231787,5.44684,0.0113239,14.9732,0.0226177,5.46403,0.0104062
14.9906,0.0230694,5.4459,0.0113031,14.9728,0.0225034,5.46403,0.0103513
14.9895,0.0229713,5.4447,0.0113077,14.9736,0.0223997,5.46432,0.0103009
14.9879,0.0229087,5.44465,0.0112488,14.9739,0.0222852,5.46389,0.0102564
14.9893,0.022829,5.44394,0.0112131,14.9734,0.0221762,5.46365,0.010206
14.9895,0.0227124,5.44395,0.0111551,14.9745,0.0220888,5.46297,0.0101757
14.9893,0.0225967,5.44408,0.0110986,14.9751,0.0219861,5.46327,0.0101279
14.9886,0.0224932,5.44466,0.011057,14.9752,0.0218737,5.46341,0.0100771
14.989,0.0223825,5.44524,0.0110162,14.9739,0.0218009,5.46466,0.0101025
14.989,0.0222693,5.44475,0.0109717,14.9785,0.0221855,5.4641,0.0100669
14.9884,0.0221659,5.44554,0.0109452,14.9781,0.0220773,5.46444,0.0100222
14.9888,0.0220579,5.44618,0.0109088,14.9785,0.0219692,5.46524,0.0100038
14.9886,0.0219486,5.44618,0.0108544,14.981,0.0220012,5.4652,0.00995399
14.9894,0.0218548,5.44709,0.010839,14.981,0.021892,5.46417,0.00995736
14.9936,0.0221489,5.4465,0.010802,14.9798,0.0218147,5.46439,0.00991045
14.9932,0.0220447,5.44655,0.010749,14.9786,0.0217434,5.46387,0.0098752
14.9953,0.0220352,5.4455,0.0107478,14.9765,0.0217344,5.4658,0.010015
14.9949,0.0219308,5.44575,0.0106983,14.9758,0.0216395,5.46539,0.00997489
14.9961,0.021859,5.44556,0.0106482,14.9757,0.0215349,5.46495,0.00993627
14.9946,0.0218074,5.44664,0.0106519,14.9769,0.0214619,5.46476,0.00989012
14.9942,0.0217058,5.44689,0.0106037,14.9746,0.021483,5.46542,0.00986466
14.9937,0.0216097,5.44729,0.0105609,14.9772,0.0215393,5.46383,0.00994593
14.9929,0.0215205,5.44743,0.0105117,14.9778,0.0214462,5.46369,0.00989964
14.9919,0.0214415,5.44784,0.0104701,14.9766,0.021382,5.46397,0.00985683
14.9927,0.0213551,5.44839,0.0104353,14.9758,0.0212943,5.46429,0.00981566
14.9934,0.0212672,5.44734,0.0104391,14.9749,0.0212141,5.46452,0.00977239
14.9916,0.0212465,5.44771,0.0103969,14.9763,0.0211639,5.46344,0.00978655
14.9915,0.0211481,5.44804,0.0103539,14.9771,0.0210775,5.4621,0.00983365
14.9932,0.0211136,5.4475,0.0103201,14.9769,0.0209806,5.46237,0.00979202
14.9936,0.021022,5.44738,0.0102734,14.9761,0.0209003,5.46303,0.00976956
14.9938,0.0209267,5.44858,0.0102959,14.9761,0.0208046,5.46349,0.00973574
14.9925,0.0208708,5.44836,0.0102513,14.975,0.0207411,5.46362,0.00969225
14.9925,0.0207762,5.44807,0.0102089,14.9749,0.0206471,5.46291,0.00967454
14.9926,0.0206829,5.44882,0.0101905,14.9765,0.0206103,5.4621,0.00966479
14.9898,0.0207884,5.4486,0.0101471,14.9764,0.0205179,5.46194,0.00962269
14.9923,0.0208461,5.4479,0.0101258,14.9754,0.0204462,5.46106,0.00962035
14.9917,0.0207612,5.44726,0.0101012,14.9756,0.0203556,5.45972,0.00967026
14.9953,0.0209761,5.4461,0.0101226,14.9752,0.0202696,5.45981,0.00962784
14.9954,0.020884,5.44515,0.0101229,14.975,0.0201807,5.46058,0.00961554
14.9941,0.0208369,5.44495,0.0100803,14.9763,0.0201361,5.46081,0.00957608
14.9973,0.0209908,5.44499,0.0100363,14.9789,0.0202122,5.46038,0.00954392
14.9962,0.0209249,5.4454,0.010001,14.9783,0.0201341,5.46158,0.00957837
14.9953,0.020853,5.44595,0.00997288,14.9791,0.0200656,5.46183,0.00953993
14.9943,0.0207886,5.44688,0.00997377,14.9802,0.0200059,5.46149,0.00950461
14.9937,0.0207066,5.44673,0.00993203,14.9787,0.0199759,5.46187,0.00947137
14.9936,0.0206188,5.44671,0.00988954,14.9798,0.0199195,5.46229,0.00944022
14.9932,0.0205333,5.44675,0.00984745,14.98,0.0198355,5.46259,0.00940457
14.9922,0.0204748,5.44776,0.00985784,14.9815,0.0198138,5.46219,0.00937287
14.9922,0.0203883,5.4483,0.00983127,14.9807,0.0197473,5.46205,0.00933436
14.9923,0.0203028,5.44869,0.00979756,14.9791,0.0197269,5.46223,0.00929674
14.9902,0.0203312,5.44862,0.00975676,14.9786,0.0196508,5.4626,0.00926529
14.9903,0.0202465,5.44884,0.00971862,14.9769,0.0196411,5.46241,0.00922859
14.9917,0.0202128,5.4488,0.0096783,14.9756,0.019604,5.46284,0.00920023
14.9927,0.0201514,5.44857,0.0096411,14.9723,0.0197972,5.46332,0.00917475
14.9939,0.0201095,5.44846,0.00960197,14.9714,0.0197375,5.46352,0.00913906
14.9945,0.0200343,5.44771,0.00959193,14.9726,0.0196958,5.46297,0.00911812
14.9929,0.0200119,5.44858,0.00959218,14.9727,0.0196152,5.46275,0.0090833
14.9905,0.0200797,5.44893,0.00955957,14.9711,0.0196005,5.46263,0.00904716
14.9896,0.0200192,5.44975,0.0095563,14.973,0.0196124,5.46198,0.0090336
14.9875,0.0200518,5.45067,0.00956173,14.9739,0.019556,5.46112,0.0090388
14.9854,0.0200743,5.45085,0.00952504,14.9757,0.0195582,5.46138,0.00900616
14.9852,0.0199953,5.45104,0.00948884,14.9741,0.019544,5.46124,0.00897102
